timestamp,x_uT,y_uT,z_uT
0.0,31.64,-14.73,-60.92
1.2,33.27,-13.09,-63.06
1.2,33.27,-13.09,-63.06
1.2,31.64,-14.36,-61.84
2.6,31.64,-14.36,-61.84
2.6,31.18,-16.00,-60.00
2.6,31.36,-15.27,-58.47
3.7,31.36,-15.27,-58.47
3.7,32.18,-16.18,-53.06
3.7,33.91,-19.82,-36.33
4.7,33.91,-19.82,-36.33
4.7,47.73,-27.27,-13.67
4.7,47.73,-27.27,-13.67
5.7,43.91,-23.55,-35.41
5.7,34.09,-18.27,-54.49
6.7,34.09,-18.27,-54.49
6.7,32.55,-16.36,-58.88
6.7,30.36,-13.18,-60.92
7.7,30.36,-13.18,-60.92
7.7,31.00,-14.91,-62.45
7.7,31.00,-14.91,-62.45
8.7,30.36,-15.55,-62.65
8.7,31.18,-16.00,-61.84
9.7,31.18,-16.00,-61.84
9.7,31.00,-15.00,-62.35
9.7,29.27,-14.82,-62.14
10.7,29.27,-14.82,-62.14
10.7,29.18,-14.55,-61.22
10.7,29.18,-14.55,-61.22
11.7,30.18,-16.00,-59.90
11.7,29.09,-15.00,-60.31
11.7,29.09,-15.00,-60.31
12.7,28.82,-14.73,-60.20
12.7,29.64,-14.45,-62.35
12.7,29.64,-14.45,-62.35
14.2,32.55,-16.45,-62.76
14.2,32.55,-16.45,-62.76
15.2,31.09,-14.27,-64.29
15.2,32.36,-16.45,-63.88
15.2,32.36,-16.45,-63.88
16.2,29.45,-13.91,-64.39
16.2,31.55,-13.73,-62.04
16.2,31.55,-13.73,-62.04
17.2,30.18,-15.82,-61.53
17.2,30.18,-15.82,-61.53
17.2,30.18,-14.82,-64.49
18.2,31.18,-17.91,-63.37
37.7,31.18,-17.91,-63.37
78.5,33.00,-14.18,-64.08
120.0,29.27,-13.73,-63.67
162.1,29.27,-13.73,-63.67
201.5,30.18,-17.00,-63.88
244.1,30.18,-17.00,-63.88
284.3,31.82,-16.82,-62.86
324.7,30.00,-13.64,-63.16
366.1,30.00,-13.64,-63.16
407.8,28.36,-15.45,-62.45
448.3,31.82,-15.64,-62.24
490.1,31.82,-15.64,-62.24
530.2,29.73,-17.55,-59.59
570.7,29.73,-17.55,-59.59
613.2,30.27,-17.18,-60.20
652.7,30.27,-16.55,-60.00
693.8,30.27,-16.55,-60.00
734.4,33.64,-15.82,-58.78
776.2,31.82,-16.82,-59.69
817.2,31.82,-16.82,-59.69
858.5,31.45,-16.09,-60.10
899.1,31.45,-16.09,-60.10
939.7,31.73,-16.00,-59.80
980.8,32.36,-14.00,-60.00
1021.4,32.36,-14.00,-60.00
1064.1,30.82,-12.82,-60.20
1104.1,29.73,-13.55,-61.84
1146.1,29.73,-13.55,-61.84
1185.9,31.27,-13.91,-63.16
1226.8,31.27,-13.91,-63.16
1267.8,31.91,-15.09,-62.45
1309.1,31.55,-14.64,-61.12
1350.6,31.55,-14.64,-61.12
1390.7,31.55,-15.36,-60.41
1431.9,31.55,-14.00,-60.71
1473.7,31.55,-14.00,-60.71
1515.1,32.91,-14.36,-59.18
1555.2,32.91,-14.36,-59.18
1597.1,31.45,-16.00,-59.08
1637.3,31.82,-15.82,-61.43
1678.3,31.82,-15.82,-61.43
1718.4,32.91,-15.45,-60.61
1760.8,32.91,-15.45,-60.61
1801.8,31.00,-14.82,-61.63
1841.6,32.36,-15.00,-61.84
1883.0,32.36,-15.00,-61.84
1924.1,32.91,-14.55,-62.65
1965.0,33.00,-15.36,-62.35
2006.2,33.00,-15.36,-62.35
