timestamp,x_uT,y_uT,z_uT
4.7,33.55,-16.18,-52.24
4.7,33.55,-16.18,-52.24
6.7,33.73,-10.45,-48.06
6.7,35.91,-10.91,-48.57
6.7,35.91,-10.91,-48.57
8.7,34.55,-13.91,-51.53
8.7,34.27,-15.82,-54.49
10.7,34.27,-15.82,-54.49
10.7,33.09,-17.64,-55.92
10.7,33.09,-17.64,-55.92
12.7,32.36,-16.55,-56.63
12.7,31.82,-16.27,-57.55
12.7,31.82,-16.27,-57.55
14.7,31.91,-16.18,-57.35
14.7,33.64,-17.82,-55.61
16.7,33.64,-17.82,-55.61
16.7,32.55,-16.73,-54.39
16.7,32.55,-16.73,-54.39
18.8,31.91,-16.45,-52.45
18.8,34.64,-17.18,-51.53
18.8,34.64,-17.18,-51.53
20.8,33.45,-15.82,-52.14
20.8,34.91,-16.36,-53.16
22.8,34.91,-16.36,-53.16
22.8,36.18,-17.27,-52.76
22.8,36.18,-17.27,-52.76
24.5,34.36,-15.45,-54.08
26.2,34.73,-17.36,-53.47
26.2,34.73,-17.36,-53.47
27.2,36.64,-18.91,-55.82
28.4,36.91,-21.55,-54.80
30.1,36.91,-21.55,-54.80
30.1,37.82,-18.55,-54.80
31.8,37.82,-18.55,-54.80
33.9,34.27,-21.45,-55.10
33.9,33.27,-19.45,-53.88
35.3,33.27,-19.45,-53.88
37.6,36.73,-19.00,-53.88
37.6,35.36,-19.27,-55.71
39.6,35.36,-19.27,-55.71
39.6,32.91,-19.18,-54.18
41.7,32.91,-19.18,-54.18
41.7,36.45,-19.45,-55.61
43.7,35.18,-18.18,-52.96
43.7,35.18,-18.18,-52.96
43.7,33.36,-17.91,-54.90
45.7,36.18,-20.00,-54.18
46.8,36.18,-20.00,-54.18
46.8,35.55,-19.00,-53.98
48.9,35.55,-19.00,-53.98
48.9,35.45,-21.55,-54.18
51.0,36.09,-18.27,-53.78
51.0,36.09,-18.27,-53.78
51.0,34.09,-18.27,-54.29
53.0,34.82,-17.27,-54.08
53.0,34.82,-17.27,-54.08
53.0,35.36,-16.82,-54.29
55.0,35.36,-16.82,-54.29
55.0,36.00,-19.73,-55.10
57.0,35.00,-19.55,-53.67
57.0,35.00,-19.55,-53.67
57.0,34.55,-17.27,-53.37
59.0,35.55,-15.73,-52.24
59.0,35.55,-15.73,-52.24
59.0,36.36,-19.00,-55.20
61.0,36.36,-19.00,-55.20
62.7,34.82,-19.91,-55.10
62.7,33.45,-18.45,-55.61
62.7,33.45,-18.45,-55.61
65.3,33.45,-19.27,-56.84
65.3,31.27,-18.00,-57.14
65.3,31.27,-18.00,-57.14
65.3,31.36,-19.55,-59.59
65.3,31.36,-19.55,-59.59
65.3,32.91,-17.09,-59.69
65.3,31.73,-17.91,-58.67
70.3,31.73,-17.91,-58.67
70.3,32.55,-16.91,-58.47
70.3,31.36,-18.27,-58.57
70.3,31.36,-18.27,-58.57
70.3,33.73,-20.18,-58.67
70.3,33.73,-20.18,-58.67
70.3,33.45,-20.00,-58.57
70.3,34.00,-19.18,-57.14
70.3,34.00,-19.18,-57.14
70.3,33.45,-18.00,-61.22
70.3,32.82,-17.36,-58.57
78.4,32.82,-17.36,-58.57
80.3,33.45,-18.18,-58.27
80.3,33.45,-18.18,-58.27
80.3,33.36,-18.36,-58.16
80.3,32.91,-17.82,-58.06
80.3,32.91,-17.82,-58.06
80.3,33.27,-18.73,-59.90
80.3,33.27,-18.73,-59.90
